Date,MMM,American Express,Boeing,Caterpillar,Coca Cola,IBM,Intel,J&J,JPMorgan,McDonalds,Merck & Co.,Microsoft,Procter & Gamble,The Home Depot,Walmart,Walt Disney,DJIA
10/21/2013,96.83,71.26,103.44,69.09,29.58,115.9,19.03,72.48,43.35,74.89,33.61,29.72,61.91,61.75,61.71,61.46,15392.2
10/22/2013,97.26,71.68,104.3,70.25,29.79,117.32,18.98,73.4,42.83,75.31,33.58,29.37,63.02,61.95,62.67,62.73,15467.66
10/23/2013,96.79,71.47,109.87,65.99,29.79,117.85,18.72,73.2,42.13,74.59,33.65,28.67,63.43,62.13,62.33,61.93,15413.33
10/24/2013,97.02,71.71,109.84,66.6,29.57,119.21,18.75,73.4,41.92,74.96,33.4,28.64,63.2,63.54,62.75,62.77,15509.21
10/25/2013,97.75,73.22,111.72,66.79,29.74,118.58,19.11,73.19,42.15,75.04,33.63,30.34,62.72,63.1,62.47,62.96,15570.28
10/28/2013,98.14,73.36,110.6,66.4,30.18,118.91,19.21,73.43,42.08,75.51,32.77,30.21,63.74,62.94,63.34,62.73,15568.93
10/29/2013,98.43,74.15,110.41,66.23,30.33,122.11,19.33,74.02,42.12,76.04,32.94,30.17,64.65,64.14,63.28,62.65,15680.35
10/30/2013,98.04,73.66,110.43,65.78,30.19,120.79,19.32,73.75,42.01,76.03,32.69,30.18,63.91,64.45,63.15,62.25,15618.76
10/31/2013,98.87,72.5,111.13,65.67,30.15,120.16,19.29,73.6,41.17,76.42,32.59,30.07,63.31,64.46,63.02,62.35,15545.75
11/1/2013,98.91,72.82,113.28,65.86,30.18,120.17,19.18,74.21,41.94,76.99,32.69,30.17,63.62,63.71,63.29,62.74,15615.55
11/4/2013,99.24,72.62,113.08,66.09,30.11,120.87,19.13,73.94,41.57,77.04,33.04,30.52,63.76,63.72,63.5,62.55,15639.12
11/5/2013,99.09,72.59,113.74,66.22,30.1,119.25,19.12,73.76,41.5,77.12,32.78,31.12,63.84,63.43,63.57,62.59,15618.22
11/6/2013,99.88,72.79,113.75,66.35,30.52,120.82,19.3,73.95,41.62,77.51,33.21,32.43,64.92,63.24,64.18,62.73,15746.88
11/7/2013,99.31,71.72,112.4,65.9,30.35,121.37,19.15,73.67,41.26,76.95,33.11,31.85,64.54,62.64,63.65,61.05,15593.98
11/8/2013,100.56,72.49,114.09,66.37,30.52,121.36,19.17,74.75,43.1,76.8,33.82,32.09,64.69,62.46,64.02,62.35,15761.78
11/11/2013,100.52,72.15,113.27,66.3,30.38,123.31,19.23,74.94,43.21,76.87,33.97,31.92,64.49,62.37,64.88,62.13,15783.1
11/12/2013,100.85,71.82,113.1,66.06,30.39,123.44,19.44,74.36,43.11,77.32,34.39,31.73,64.92,63.04,64.63,61.61,15750.67
11/13/2013,101.03,72.19,113.82,66.34,30.57,123.76,19.58,74.18,43.25,77.67,34.21,32.41,65.46,64.22,64.79,62.7,15821.63
11/14/2013,101.97,72.58,115.46,65.99,30.64,122.86,19.41,74.64,43.45,77.24,34.56,32.29,66.11,65.33,64.94,63.65,15876.22
11/15/2013,102.02,73.39,116.3,65.97,30.65,123.52,19.51,75.02,43.83,76.73,34.74,32.14,66.51,66.23,65.05,63.64,15961.7
11/18/2013,102.24,72.98,118.25,66.21,30.61,124.38,19.58,74.95,44.52,77.31,34.7,31.59,66.3,65.93,65.05,63.18,15976.02
11/19/2013,102.17,73.09,117.07,65.92,30.59,124.91,19.66,75.39,44.85,77.57,34.74,31.44,66.12,66.52,65.08,62.84,15967.03
